spec,cluster,members,case_id,passes,fired_passes,fire_rate,status
j_only,U3,U3,6ebaa814e4ad,5,4,0.8,flickering
j_only,U3,U3,70d66563e84a,5,5,1.0,unanimous
j_only,U3,U3,72eed7e29e02,5,5,1.0,unanimous
j_only,U3,U3,7415e35108cc,5,5,1.0,unanimous
j_only,U3,U3,754832888538,5,5,1.0,unanimous
j_only,U3,U3,760bf1553c4d,5,4,0.8,flickering
j_only,U3,U3,774568d1460a,5,1,0.2,flickering
j_only,U3,U3,77e8cca793fb,5,2,0.4,flickering
j_only,U3,U3,7803d9a85054,5,2,0.4,flickering
j_only,U3,U3,78230d2a0091,5,5,1.0,unanimous
j_only,U3,U3,7a02d7111976,5,4,0.8,flickering
j_only,U3,U3,7a7a77e77a46,5,5,1.0,unanimous
j_only,U3,U3,7b77237aee10,5,4,0.8,flickering
j_only,U3,U3,7c3d9a994e6f,5,1,0.2,flickering
j_only,U3,U3,7cebf4fe20ee,5,5,1.0,unanimous
j_only,U3,U3,7e30c8259061,5,2,0.4,flickering
j_only,U3,U3,7e49e32d201b,5,5,1.0,unanimous
j_only,U3,U3,7e6b0d276a55,5,2,0.4,flickering
j_only,U3,U3,7f427673957c,5,5,1.0,unanimous
j_only,U3,U3,7f45c1d942fc,5,4,0.8,flickering
j_only,U3,U3,805f4872bae8,5,5,1.0,unanimous
j_only,U3,U3,8078cef39704,5,5,1.0,unanimous
j_only,U3,U3,80db6dd984d5,5,5,1.0,unanimous
j_only,U3,U3,8132df5e7a12,5,4,0.8,flickering
j_only,U3,U3,81607c6d9629,5,4,0.8,flickering
j_only,U3,U3,81a87f78403c,5,3,0.6,flickering
j_only,U3,U3,83b57a05ab3c,5,4,0.8,flickering
j_only,U3,U3,86090feb7a89,5,4,0.8,flickering
j_only,U3,U3,87ecf58e6b0c,5,4,0.8,flickering
j_only,U3,U3,8a4969fb9f3f,5,3,0.6,flickering
j_only,U3,U3,8b87a89244e2,5,1,0.2,flickering
j_only,U3,U3,8ba39229aeac,5,4,0.8,flickering
j_only,U3,U3,8ca47f754a8b,5,5,1.0,unanimous
j_only,U3,U3,8cfe1edbd00f,5,4,0.8,flickering
j_only,U3,U3,8e335947c0e1,5,5,1.0,unanimous
j_only,U3,U3,8e3c2e92cbc0,5,3,0.6,flickering
j_only,U3,U3,8e440b80a157,5,5,1.0,unanimous
j_only,U3,U3,90b23b744311,5,1,0.2,flickering
j_only,U3,U3,9167dfcb1faa,5,4,0.8,flickering
j_only,U3,U3,91987904b44b,5,2,0.4,flickering
j_only,U3,U3,93630e0a3d67,5,5,1.0,unanimous
j_only,U3,U3,942b571c83ec,5,4,0.8,flickering
j_only,U3,U3,94bf93368c00,5,5,1.0,unanimous
j_only,U3,U3,953cf8b9cd02,5,2,0.4,flickering
j_only,U3,U3,9623f8400850,5,5,1.0,unanimous
j_only,U3,U3,96e911c67649,5,4,0.8,flickering
j_only,U3,U3,97abaa333a90,5,5,1.0,unanimous
j_only,U3,U3,9906ba89a54d,5,3,0.6,flickering
j_only,U3,U3,99d069fa1546,5,4,0.8,flickering
j_only,U3,U3,9a9eff6df503,5,4,0.8,flickering
j_only,U3,U3,9b00fd3c63f5,5,2,0.4,flickering
j_only,U3,U3,9b8faec4d9b1,5,5,1.0,unanimous
j_only,U3,U3,9bbcadeaa0fa,5,5,1.0,unanimous
j_only,U3,U3,9bef5c2501ee,5,5,1.0,unanimous
j_only,U3,U3,9d41a00a9c93,5,2,0.4,flickering
j_only,U3,U3,9dfe141cf391,5,5,1.0,unanimous
j_only,U3,U3,9fd1f741bc64,5,4,0.8,flickering
j_only,U3,U3,a03d48541430,5,5,1.0,unanimous
j_only,U3,U3,a0b20e4df225,5,2,0.4,flickering
j_only,U3,U3,a0def0e8f780,5,3,0.6,flickering
j_only,U3,U3,a21113615ced,5,5,1.0,unanimous
j_only,U3,U3,a2ee1ad7e572,5,2,0.4,flickering
j_only,U3,U3,a32fbd13c2e3,5,5,1.0,unanimous
j_only,U3,U3,a41084c34754,5,5,1.0,unanimous
j_only,U3,U3,a44c5fe6a989,5,2,0.4,flickering
j_only,U3,U3,a45c83f69ba7,5,2,0.4,flickering
j_only,U3,U3,a5e0df042d50,5,5,1.0,unanimous
j_only,U3,U3,a69a5c9bdd1d,5,5,1.0,unanimous
j_only,U3,U3,a82568887b73,5,5,1.0,unanimous
j_only,U3,U3,ad4a3ebaa5bc,5,4,0.8,flickering
j_only,U3,U3,ae184ed23fd2,5,4,0.8,flickering
j_only,U3,U3,aebd35259e42,5,5,1.0,unanimous
j_only,U3,U3,afe283c2f92e,5,5,1.0,unanimous
j_only,U3,U3,b2790c4ddf09,5,5,1.0,unanimous
j_only,U3,U3,b38b2a0c0e03,5,4,0.8,flickering
j_only,U3,U3,b498f4cd8561,5,4,0.8,flickering
j_only,U3,U3,b4b46e41a207,5,5,1.0,unanimous
j_only,U3,U3,b71b3713bf7e,5,3,0.6,flickering
j_only,U3,U3,b73f5ed4014d,5,5,1.0,unanimous
j_only,U3,U3,b747c4e5f4ac,5,4,0.8,flickering
j_only,U3,U3,b7ab98dbfd54,5,5,1.0,unanimous
j_only,U3,U3,b8c47f333bb5,5,2,0.4,flickering
j_only,U3,U3,ba1df2e0ede2,5,4,0.8,flickering
j_only,U3,U3,ba73af4e78a2,5,4,0.8,flickering
j_only,U3,U3,baca3b71517c,5,5,1.0,unanimous
j_only,U3,U3,bb4148602b38,5,5,1.0,unanimous
j_only,U3,U3,bbea276f3086,5,5,1.0,unanimous
j_only,U3,U3,bbf0a1f63b46,5,5,1.0,unanimous
j_only,U3,U3,be79c347aa60,5,5,1.0,unanimous
j_only,U3,U3,bee5861ae116,5,5,1.0,unanimous
j_only,U3,U3,bf53db1c5f96,5,5,1.0,unanimous
j_only,U3,U3,bfc9fd64bb7b,5,4,0.8,flickering
j_only,U3,U3,c080e2571f6a,5,5,1.0,unanimous
j_only,U3,U3,c1ee1d19767b,5,2,0.4,flickering
j_only,U3,U3,c37b7a2d4ebd,5,3,0.6,flickering
j_only,U3,U3,c3a619319924,5,4,0.8,flickering
j_only,U3,U3,c6fa35b52649,5,2,0.4,flickering
j_only,U3,U3,c7436f1e497c,5,5,1.0,unanimous
j_only,U3,U3,c7550543387f,5,5,1.0,unanimous
j_only,U3,U3,c8b99a321068,5,1,0.2,flickering
j_only,U3,U3,c95cf215efb4,5,5,1.0,unanimous
j_only,U3,U3,c9d423f4830b,5,5,1.0,unanimous
j_only,U3,U3,c9f7d2e17c2a,5,1,0.2,flickering
j_only,U3,U3,cb577e429912,5,5,1.0,unanimous
j_only,U3,U3,cb74cfb960dd,5,2,0.4,flickering
j_only,U3,U3,cb8d47011c7b,5,4,0.8,flickering
j_only,U3,U3,cd161c6d2917,5,4,0.8,flickering
j_only,U3,U3,cd554c210646,5,4,0.8,flickering
j_only,U3,U3,cd9b0d4387fc,5,4,0.8,flickering
j_only,U3,U3,ce0620750a2c,5,5,1.0,unanimous
j_only,U3,U3,cf3cfeed36df,5,3,0.6,flickering
j_only,U3,U3,cfa9b6bdca54,5,5,1.0,unanimous
j_only,U3,U3,cfec2db4e8d7,5,5,1.0,unanimous
j_only,U3,U3,d2148c314266,5,5,1.0,unanimous
j_only,U3,U3,d4cdd75dc42a,5,4,0.8,flickering
j_only,U3,U3,d6342c6ebaac,5,5,1.0,unanimous
j_only,U3,U3,d64e8b13bb9b,5,4,0.8,flickering
j_only,U3,U3,d6ba0fff7766,5,3,0.6,flickering
j_only,U3,U3,d75b4cbb6504,5,1,0.2,flickering
j_only,U3,U3,d7edd402f862,5,5,1.0,unanimous
j_only,U3,U3,d8dfa8ae12d2,5,2,0.4,flickering
j_only,U3,U3,d912436f2119,5,1,0.2,flickering
j_only,U3,U3,dab8bf6d9681,5,5,1.0,unanimous
j_only,U3,U3,db6b212b08de,5,4,0.8,flickering
j_only,U3,U3,dbc0cd127ca0,5,1,0.2,flickering
j_only,U3,U3,dceec3c64e83,5,5,1.0,unanimous
j_only,U3,U3,dd9481d7200f,5,5,1.0,unanimous
j_only,U3,U3,e09ebc09591c,5,5,1.0,unanimous
j_only,U3,U3,e0c26c29dd33,5,1,0.2,flickering
j_only,U3,U3,e214388abd4f,5,3,0.6,flickering
j_only,U3,U3,e2827a5d260a,5,5,1.0,unanimous
j_only,U3,U3,e2aa21641a6f,5,2,0.4,flickering
j_only,U3,U3,e4745f13bbb4,5,5,1.0,unanimous
j_only,U3,U3,e57564408718,5,2,0.4,flickering
j_only,U3,U3,e588129c3f2f,5,5,1.0,unanimous
j_only,U3,U3,e5cd0826ccfa,5,2,0.4,flickering
j_only,U3,U3,e68e6ab7e5af,5,2,0.4,flickering
j_only,U3,U3,ea1f6637fdad,5,4,0.8,flickering
j_only,U3,U3,eb081c1ea631,5,5,1.0,unanimous
j_only,U3,U3,ec36fab3fcd8,5,4,0.8,flickering
j_only,U3,U3,ed25d91cd910,5,4,0.8,flickering
j_only,U3,U3,ee5e2d9e72a7,5,5,1.0,unanimous
j_only,U3,U3,ef9277c4054f,5,2,0.4,flickering
j_only,U3,U3,f19c50362dd0,5,5,1.0,unanimous
j_only,U3,U3,f301c4c40fe7,5,5,1.0,unanimous
j_only,U3,U3,f37e85a4c407,5,4,0.8,flickering
j_only,U3,U3,f3cbf2089cd8,5,4,0.8,flickering
j_only,U3,U3,f47252c3b412,5,5,1.0,unanimous
j_only,U3,U3,f57b85b8c16e,5,5,1.0,unanimous
j_only,U3,U3,f59b70069029,5,1,0.2,flickering
j_only,U3,U3,f59c1123c57c,5,5,1.0,unanimous
j_only,U3,U3,fa936747b53e,5,3,0.6,flickering
j_only,U3,U3,fad7d84a6b2b,5,5,1.0,unanimous
j_only,U3,U3,fb0061bbb89c,5,3,0.6,flickering
j_only,U3,U3,fb5a123a805f,5,4,0.8,flickering
j_only,U3,U3,fb78cd234795,5,2,0.4,flickering
j_only,U3,U3,fc1af8998b89,5,1,0.2,flickering
j_only,U3,U3,fc51297a412d,5,5,1.0,unanimous
j_only,U3,U3,fcd053a713e3,5,5,1.0,unanimous
j_only,U3,U3,fcee27de1d97,5,5,1.0,unanimous
j_only,U3,U3,fd5adc3e3a3a,5,5,1.0,unanimous
j_only,U3,U3,fe727d4718be,5,5,1.0,unanimous
j_only,U3,U3,ff5570d33911,5,4,0.8,flickering
j_only,U4,U4,01d3ad510b42,5,4,0.8,flickering
j_only,U4,U4,02de4bafb196,5,3,0.6,flickering
j_only,U4,U4,039ed8d2c4fe,5,3,0.6,flickering
j_only,U4,U4,04278d8d1006,5,1,0.2,flickering
j_only,U4,U4,043aa1b0134c,5,4,0.8,flickering
j_only,U4,U4,046e6d52bc8e,5,2,0.4,flickering
j_only,U4,U4,04827fb71269,5,1,0.2,flickering
j_only,U4,U4,04f6f12c9dd1,5,3,0.6,flickering
j_only,U4,U4,0686dccb5baa,5,5,1.0,unanimous
j_only,U4,U4,0688cd1db5ca,5,5,1.0,unanimous
j_only,U4,U4,06ed3c1819be,5,1,0.2,flickering
j_only,U4,U4,084b592e02b3,5,2,0.4,flickering
j_only,U4,U4,088747fa7d04,5,1,0.2,flickering
j_only,U4,U4,0a81f336c8fb,5,2,0.4,flickering
j_only,U4,U4,0adf2d15eb47,5,3,0.6,flickering
j_only,U4,U4,0b6eb6e593c5,5,3,0.6,flickering
j_only,U4,U4,0bf1eff0c800,5,3,0.6,flickering
j_only,U4,U4,0d34d4795612,5,4,0.8,flickering
j_only,U4,U4,0d63f36e3688,5,3,0.6,flickering
j_only,U4,U4,0d8f07836540,5,3,0.6,flickering
j_only,U4,U4,0f5f4d284afb,5,2,0.4,flickering
j_only,U4,U4,109ca777fa12,5,4,0.8,flickering
j_only,U4,U4,112d585f8fdf,5,2,0.4,flickering
j_only,U4,U4,134acf006762,5,2,0.4,flickering
j_only,U4,U4,14ab57dc9ec8,5,4,0.8,flickering
j_only,U4,U4,14d73efad7ab,5,2,0.4,flickering
j_only,U4,U4,16ac7d4eada1,5,2,0.4,flickering
j_only,U4,U4,1921370ef769,5,2,0.4,flickering
j_only,U4,U4,1b3433cd4628,5,3,0.6,flickering
j_only,U4,U4,1bce6dff94b8,5,2,0.4,flickering
j_only,U4,U4,1c36cac6bccc,5,1,0.2,flickering
j_only,U4,U4,1c99d4b10868,5,1,0.2,flickering
j_only,U4,U4,1e85a8697898,5,2,0.4,flickering
j_only,U4,U4,1fb5bb36812c,5,2,0.4,flickering
j_only,U4,U4,1fb64399ccd8,5,2,0.4,flickering
j_only,U4,U4,2065ada1a306,5,1,0.2,flickering
j_only,U4,U4,209fa336c13a,5,4,0.8,flickering
j_only,U4,U4,21da45ff7758,5,1,0.2,flickering
j_only,U4,U4,23161751e203,5,3,0.6,flickering
j_only,U4,U4,2440338f40ce,5,4,0.8,flickering
j_only,U4,U4,25b03ee6601d,5,3,0.6,flickering
j_only,U4,U4,2a0d8f20ab72,5,4,0.8,flickering
j_only,U4,U4,2a27a571e7fc,5,3,0.6,flickering
j_only,U4,U4,2aa0f685bafa,5,3,0.6,flickering
j_only,U4,U4,2c0cb0230b61,5,2,0.4,flickering
j_only,U4,U4,2c7c7c5def5a,5,2,0.4,flickering
j_only,U4,U4,2cabf84d8c88,5,3,0.6,flickering
j_only,U4,U4,2e9adc656f2b,5,4,0.8,flickering
j_only,U4,U4,2fb56e19e29d,5,2,0.4,flickering
j_only,U4,U4,30b481a7c8e2,5,5,1.0,unanimous
j_only,U4,U4,31a19e00325e,5,2,0.4,flickering
j_only,U4,U4,31a2fec2be77,5,2,0.4,flickering
j_only,U4,U4,31b5e609ef46,5,1,0.2,flickering
j_only,U4,U4,3257ed9e00aa,5,5,1.0,unanimous
j_only,U4,U4,362055c7a5a9,5,4,0.8,flickering
j_only,U4,U4,3680e8deae2f,5,1,0.2,flickering
j_only,U4,U4,37c368833872,5,1,0.2,flickering
j_only,U4,U4,37f61727e427,5,3,0.6,flickering
j_only,U4,U4,3885f7d6d282,5,3,0.6,flickering
j_only,U4,U4,39b63b84df43,5,3,0.6,flickering
j_only,U4,U4,3a2203603d61,5,3,0.6,flickering
j_only,U4,U4,3c4f97f6fb20,5,2,0.4,flickering
j_only,U4,U4,3cb443c08221,5,3,0.6,flickering
j_only,U4,U4,3ff2979ec750,5,3,0.6,flickering
j_only,U4,U4,408fd2a91abd,5,2,0.4,flickering
j_only,U4,U4,410ecd5b1e40,5,1,0.2,flickering
j_only,U4,U4,430464d25f28,5,1,0.2,flickering
j_only,U4,U4,43748fb30948,5,1,0.2,flickering
j_only,U4,U4,43e4036c30f9,5,1,0.2,flickering
j_only,U4,U4,4463568f621e,5,5,1.0,unanimous
j_only,U4,U4,447d40f8ace5,5,4,0.8,flickering
j_only,U4,U4,4707c2930bd5,5,4,0.8,flickering
j_only,U4,U4,472b9b93ad9f,5,3,0.6,flickering
j_only,U4,U4,49067b2ff40c,5,3,0.6,flickering
j_only,U4,U4,4bb8afe35408,5,5,1.0,unanimous
j_only,U4,U4,4f06bfffb535,5,1,0.2,flickering
j_only,U4,U4,4fdfdbf582cb,5,4,0.8,flickering
j_only,U4,U4,4ff4163fd5c7,5,4,0.8,flickering
j_only,U4,U4,512ffd6391ed,5,3,0.6,flickering
j_only,U4,U4,5341a4972339,5,1,0.2,flickering
j_only,U4,U4,5478288b68f4,5,4,0.8,flickering
j_only,U4,U4,55157f0433cc,5,1,0.2,flickering
j_only,U4,U4,560a71c4eb88,5,2,0.4,flickering
j_only,U4,U4,57d543f72b94,5,5,1.0,unanimous
j_only,U4,U4,5860caa8b811,5,2,0.4,flickering
j_only,U4,U4,5932b68b6a3b,5,5,1.0,unanimous
j_only,U4,U4,5aefd3e8b445,5,2,0.4,flickering
j_only,U4,U4,5ccdfc01ba3c,5,3,0.6,flickering
j_only,U4,U4,5cdb0ba3c556,5,2,0.4,flickering
j_only,U4,U4,5d40cd729024,5,4,0.8,flickering
j_only,U4,U4,5e17e32670ea,5,4,0.8,flickering
j_only,U4,U4,5e3faa420f8a,5,2,0.4,flickering
j_only,U4,U4,5eb14f8b3cdc,5,4,0.8,flickering
j_only,U4,U4,5ebba28b6c1b,5,2,0.4,flickering
j_only,U4,U4,60160115004c,5,2,0.4,flickering
j_only,U4,U4,6025e1fa5134,5,2,0.4,flickering
j_only,U4,U4,6103d326f1f4,5,1,0.2,flickering
j_only,U4,U4,62126c371107,5,3,0.6,flickering
j_only,U4,U4,624266e9f779,5,3,0.6,flickering
j_only,U4,U4,628cb522c3cd,5,2,0.4,flickering
j_only,U4,U4,643832575481,5,1,0.2,flickering
j_only,U4,U4,64cf0bbee592,5,3,0.6,flickering
j_only,U4,U4,65008302b1e5,5,3,0.6,flickering
j_only,U4,U4,660cc534fc78,5,1,0.2,flickering
j_only,U4,U4,66604d92cdf6,5,3,0.6,flickering
j_only,U4,U4,684536b07bc7,5,2,0.4,flickering
j_only,U4,U4,688178e946ff,5,3,0.6,flickering
j_only,U4,U4,69262ac8f823,5,1,0.2,flickering
j_only,U4,U4,6980ae227761,5,4,0.8,flickering
j_only,U4,U4,699afdbeba4d,5,3,0.6,flickering
j_only,U4,U4,6a1f6758e7d9,5,4,0.8,flickering
j_only,U4,U4,6bdd73210307,5,1,0.2,flickering
j_only,U4,U4,6d850c9bb9a8,5,3,0.6,flickering
j_only,U4,U4,6df425a01e7e,5,1,0.2,flickering
j_only,U4,U4,6df59e956a95,5,3,0.6,flickering
j_only,U4,U4,6e3fc24135dd,5,5,1.0,unanimous
j_only,U4,U4,6e65a2b06b3e,5,4,0.8,flickering
j_only,U4,U4,6ebaa814e4ad,5,1,0.2,flickering
j_only,U4,U4,70d66563e84a,5,4,0.8,flickering
j_only,U4,U4,72eed7e29e02,5,4,0.8,flickering
j_only,U4,U4,7415e35108cc,5,4,0.8,flickering
j_only,U4,U4,74fb44a7acc9,5,1,0.2,flickering
j_only,U4,U4,754832888538,5,3,0.6,flickering
j_only,U4,U4,760bf1553c4d,5,1,0.2,flickering
j_only,U4,U4,774568d1460a,5,4,0.8,flickering
j_only,U4,U4,77e8cca793fb,5,3,0.6,flickering
j_only,U4,U4,7803d9a85054,5,3,0.6,flickering
j_only,U4,U4,78230d2a0091,5,2,0.4,flickering
j_only,U4,U4,7a02d7111976,5,4,0.8,flickering
j_only,U4,U4,7a7a77e77a46,5,3,0.6,flickering
j_only,U4,U4,7b77237aee10,5,2,0.4,flickering
j_only,U4,U4,7c3d9a994e6f,5,1,0.2,flickering
j_only,U4,U4,7cebf4fe20ee,5,4,0.8,flickering
j_only,U4,U4,7df672f007f4,5,4,0.8,flickering
j_only,U4,U4,7e30c8259061,5,1,0.2,flickering
j_only,U4,U4,7e49e32d201b,5,2,0.4,flickering
j_only,U4,U4,7e6b0d276a55,5,3,0.6,flickering
j_only,U4,U4,7f427673957c,5,3,0.6,flickering
j_only,U4,U4,7f45c1d942fc,5,2,0.4,flickering
j_only,U4,U4,805f4872bae8,5,4,0.8,flickering
j_only,U4,U4,8078cef39704,5,1,0.2,flickering
j_only,U4,U4,80db6dd984d5,5,3,0.6,flickering
j_only,U4,U4,8132df5e7a12,5,4,0.8,flickering
j_only,U4,U4,81607c6d9629,5,2,0.4,flickering
j_only,U4,U4,81a87f78403c,5,4,0.8,flickering
j_only,U4,U4,83b57a05ab3c,5,4,0.8,flickering
j_only,U4,U4,849b8319a75f,5,2,0.4,flickering
j_only,U4,U4,86090feb7a89,5,2,0.4,flickering
j_only,U4,U4,87ecf58e6b0c,5,1,0.2,flickering
j_only,U4,U4,8a4969fb9f3f,5,1,0.2,flickering
j_only,U4,U4,8b87a89244e2,5,1,0.2,flickering
j_only,U4,U4,8ba39229aeac,5,3,0.6,flickering
j_only,U4,U4,8ca47f754a8b,5,4,0.8,flickering
j_only,U4,U4,8cfe1edbd00f,5,1,0.2,flickering
j_only,U4,U4,8e335947c0e1,5,5,1.0,unanimous
j_only,U4,U4,8e3c2e92cbc0,5,5,1.0,unanimous
j_only,U4,U4,8e440b80a157,5,4,0.8,flickering
j_only,U4,U4,90b23b744311,5,3,0.6,flickering
j_only,U4,U4,9167dfcb1faa,5,1,0.2,flickering
j_only,U4,U4,93630e0a3d67,5,4,0.8,flickering
j_only,U4,U4,942b571c83ec,5,2,0.4,flickering
j_only,U4,U4,94bf93368c00,5,3,0.6,flickering
j_only,U4,U4,953cf8b9cd02,5,2,0.4,flickering
j_only,U4,U4,9623f8400850,5,2,0.4,flickering
j_only,U4,U4,96e911c67649,5,3,0.6,flickering
j_only,U4,U4,97abaa333a90,5,4,0.8,flickering
j_only,U4,U4,9906ba89a54d,5,5,1.0,unanimous
j_only,U4,U4,99d069fa1546,5,3,0.6,flickering
j_only,U4,U4,9a9eff6df503,5,4,0.8,flickering
j_only,U4,U4,9b00fd3c63f5,5,3,0.6,flickering
j_only,U4,U4,9b8faec4d9b1,5,3,0.6,flickering
j_only,U4,U4,9bbcadeaa0fa,5,4,0.8,flickering
j_only,U4,U4,9bef5c2501ee,5,3,0.6,flickering
j_only,U4,U4,9d41a00a9c93,5,3,0.6,flickering
j_only,U4,U4,9dfe141cf391,5,4,0.8,flickering
j_only,U4,U4,9fd1f741bc64,5,3,0.6,flickering
j_only,U4,U4,a03d48541430,5,4,0.8,flickering
j_only,U4,U4,a0b20e4df225,5,1,0.2,flickering
j_only,U4,U4,a0def0e8f780,5,2,0.4,flickering
j_only,U4,U4,a21113615ced,5,2,0.4,flickering
j_only,U4,U4,a2ee1ad7e572,5,2,0.4,flickering
j_only,U4,U4,a32fbd13c2e3,5,3,0.6,flickering
j_only,U4,U4,a41084c34754,5,1,0.2,flickering
j_only,U4,U4,a4265bd21da8,5,2,0.4,flickering
j_only,U4,U4,a44c5fe6a989,5,2,0.4,flickering
j_only,U4,U4,a45c83f69ba7,5,2,0.4,flickering
j_only,U4,U4,a5e0df042d50,5,4,0.8,flickering
j_only,U4,U4,a69a5c9bdd1d,5,4,0.8,flickering
j_only,U4,U4,a82568887b73,5,2,0.4,flickering
j_only,U4,U4,ad4a3ebaa5bc,5,1,0.2,flickering
j_only,U4,U4,ae184ed23fd2,5,4,0.8,flickering
j_only,U4,U4,aebd35259e42,5,2,0.4,flickering
j_only,U4,U4,afe283c2f92e,5,3,0.6,flickering
j_only,U4,U4,b0c69164f2c2,5,1,0.2,flickering
j_only,U4,U4,b2790c4ddf09,5,4,0.8,flickering
j_only,U4,U4,b38b2a0c0e03,5,4,0.8,flickering
j_only,U4,U4,b498f4cd8561,5,3,0.6,flickering
j_only,U4,U4,b4b46e41a207,5,1,0.2,flickering
j_only,U4,U4,b73f5ed4014d,5,2,0.4,flickering
j_only,U4,U4,b747c4e5f4ac,5,5,1.0,unanimous
j_only,U4,U4,b7ab98dbfd54,5,3,0.6,flickering
j_only,U4,U4,b8c47f333bb5,5,2,0.4,flickering
j_only,U4,U4,ba1df2e0ede2,5,3,0.6,flickering
j_only,U4,U4,ba73af4e78a2,5,5,1.0,unanimous
j_only,U4,U4,baca3b71517c,5,2,0.4,flickering
j_only,U4,U4,bb4148602b38,5,3,0.6,flickering
j_only,U4,U4,bbea276f3086,5,3,0.6,flickering
j_only,U4,U4,bbf0a1f63b46,5,4,0.8,flickering
j_only,U4,U4,be79c347aa60,5,2,0.4,flickering
j_only,U4,U4,bee5861ae116,5,2,0.4,flickering
j_only,U4,U4,bf53db1c5f96,5,3,0.6,flickering
j_only,U4,U4,bfc9fd64bb7b,5,3,0.6,flickering
j_only,U4,U4,c080e2571f6a,5,1,0.2,flickering
j_only,U4,U4,c1ee1d19767b,5,1,0.2,flickering
j_only,U4,U4,c37b7a2d4ebd,5,3,0.6,flickering
j_only,U4,U4,c3a619319924,5,3,0.6,flickering
j_only,U4,U4,c6fa35b52649,5,1,0.2,flickering
j_only,U4,U4,c7436f1e497c,5,3,0.6,flickering
j_only,U4,U4,c7550543387f,5,3,0.6,flickering
j_only,U4,U4,c8b99a321068,5,1,0.2,flickering
j_only,U4,U4,c95cf215efb4,5,4,0.8,flickering
j_only,U4,U4,c9b8620edc48,5,2,0.4,flickering
j_only,U4,U4,c9d423f4830b,5,3,0.6,flickering
j_only,U4,U4,c9f7d2e17c2a,5,3,0.6,flickering
j_only,U4,U4,cb577e429912,5,5,1.0,unanimous
j_only,U4,U4,cb74cfb960dd,5,1,0.2,flickering
j_only,U4,U4,cb8d47011c7b,5,2,0.4,flickering
j_only,U4,U4,cd161c6d2917,5,5,1.0,unanimous
j_only,U4,U4,cd554c210646,5,3,0.6,flickering
j_only,U4,U4,cd9b0d4387fc,5,1,0.2,flickering
j_only,U4,U4,ce0620750a2c,5,2,0.4,flickering
j_only,U4,U4,cf3cfeed36df,5,2,0.4,flickering
j_only,U4,U4,cfa9b6bdca54,5,2,0.4,flickering
j_only,U4,U4,cfec2db4e8d7,5,5,1.0,unanimous
j_only,U4,U4,d4cdd75dc42a,5,4,0.8,flickering
j_only,U4,U4,d6342c6ebaac,5,5,1.0,unanimous
j_only,U4,U4,d64e8b13bb9b,5,2,0.4,flickering
j_only,U4,U4,d6ba0fff7766,5,1,0.2,flickering
j_only,U4,U4,d75b4cbb6504,5,2,0.4,flickering
j_only,U4,U4,d7edd402f862,5,5,1.0,unanimous
j_only,U4,U4,d8dfa8ae12d2,5,3,0.6,flickering
j_only,U4,U4,d912436f2119,5,3,0.6,flickering
j_only,U4,U4,dab8bf6d9681,5,4,0.8,flickering
j_only,U4,U4,db6b212b08de,5,2,0.4,flickering
j_only,U4,U4,dbc0cd127ca0,5,1,0.2,flickering
j_only,U4,U4,dceec3c64e83,5,4,0.8,flickering
j_only,U4,U4,dd9481d7200f,5,4,0.8,flickering
j_only,U4,U4,e09ebc09591c,5,3,0.6,flickering
j_only,U4,U4,e0c26c29dd33,5,3,0.6,flickering
j_only,U4,U4,e2827a5d260a,5,1,0.2,flickering
j_only,U4,U4,e4745f13bbb4,5,3,0.6,flickering
j_only,U4,U4,e57564408718,5,2,0.4,flickering
j_only,U4,U4,e588129c3f2f,5,4,0.8,flickering
j_only,U4,U4,e5cd0826ccfa,5,2,0.4,flickering
j_only,U4,U4,e68e6ab7e5af,5,2,0.4,flickering
j_only,U4,U4,ea1f6637fdad,5,3,0.6,flickering
j_only,U4,U4,eb081c1ea631,5,5,1.0,unanimous
j_only,U4,U4,ec36fab3fcd8,5,1,0.2,flickering
j_only,U4,U4,ed25d91cd910,5,4,0.8,flickering
j_only,U4,U4,ee5e2d9e72a7,5,2,0.4,flickering
j_only,U4,U4,ef9277c4054f,5,2,0.4,flickering
j_only,U4,U4,f19c50362dd0,5,2,0.4,flickering
j_only,U4,U4,f301c4c40fe7,5,4,0.8,flickering
j_only,U4,U4,f37e85a4c407,5,1,0.2,flickering
j_only,U4,U4,f3cbf2089cd8,5,1,0.2,flickering
j_only,U4,U4,f47252c3b412,5,4,0.8,flickering
j_only,U4,U4,f4f868eb242a,5,1,0.2,flickering
j_only,U4,U4,f57b85b8c16e,5,2,0.4,flickering
j_only,U4,U4,f59b70069029,5,1,0.2,flickering
j_only,U4,U4,f59c1123c57c,5,3,0.6,flickering
j_only,U4,U4,fa936747b53e,5,4,0.8,flickering
j_only,U4,U4,fad7d84a6b2b,5,3,0.6,flickering
j_only,U4,U4,fb0061bbb89c,5,2,0.4,flickering
j_only,U4,U4,fb5a123a805f,5,4,0.8,flickering
j_only,U4,U4,fb78cd234795,5,3,0.6,flickering
j_only,U4,U4,fc1af8998b89,5,1,0.2,flickering
j_only,U4,U4,fc51297a412d,5,2,0.4,flickering
j_only,U4,U4,fcd053a713e3,5,3,0.6,flickering
j_only,U4,U4,fcee27de1d97,5,3,0.6,flickering
j_only,U4,U4,fd5adc3e3a3a,5,2,0.4,flickering
j_only,U4,U4,fe727d4718be,5,3,0.6,flickering
j_only,U4,U4,ff5570d33911,5,3,0.6,flickering
