spec,case_id,passes,pairwise_jaccard,exact_all,unique_sets,union_size,intersection_size,label_pair_agreement,sets
original,01d3ad510b42,5,0.705,0,3,5,2,0.9,S1 U1 U3 U4 | S1 U1 U4 | H1 S1 U1 U3 | S1 U1 U4 | S1 U1 U4
j_all,2a0d8f20ab72,5,0.650952380952381,0,5,7,2,0.78,F1 F2 F3 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U4 | F1 F2 F3 H1 U1 U3
j_all,2a27a571e7fc,5,0.7547619047619047,0,3,7,4,0.84,F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,2aa0f685bafa,5,0.6847619047619047,0,5,7,3,0.8,F1 F2 U1 U4 | F1 F2 H1 J_ALL U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,2c0cb0230b61,5,0.5900000000000001,0,5,5,2,0.82,S1 U1 U3 | H1 S1 U1 | S1 U1 U3 U4 | H1 S1 U1 U3 | S1 U1 U4
j_all,2c7c7c5def5a,5,0.605,0,4,5,2,0.84,H1 S1 U1 U3 | H1 S1 U1 | S1 U1 | S1 U1 U4 | S1 U1 U4
j_all,2cabf84d8c88,5,0.6404761904761905,0,4,8,3,0.76,F1 F2 F3 U1 U3 U4 | F1 F2 H1 J_ALL U1 U3 | F1 F2 H1 U1 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,2e9adc656f2b,5,0.7642857142857143,0,3,7,3,0.84,F1 F2 H1 U1 U3 U4 | F2 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,2fb56e19e29d,5,0.41500000000000004,0,4,6,1,0.76,S1 | S1 U1 U3 U4 | H1 J_ALL S1 U1 | S1 | S1 U1 U4
j_all,30b481a7c8e2,5,0.9,0,2,6,5,0.94,F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,31a19e00325e,5,0.6095238095238095,0,5,7,2,0.74,F2 H1 J_ALL U1 U4 | F2 H1 J_ALL U1 U3 | F1 F2 H1 J_ALL U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,31a2fec2be77,5,0.6797619047619048,0,4,8,4,0.76,F1 F2 H1 U1 U3 | F1 F2 F3 H1 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 F3 J_ALL U1 U3 U4 | F1 F2 J_ALL U1 U3
j_all,31b5e609ef46,5,0.44833333333333336,0,4,6,1,0.76,H1 S1 U1 U3 | S1 U1 U4 | H1 S1 U1 U3 | J_ALL S1 U1 U3 | S1
j_all,3257ed9e00aa,5,0.9,0,2,6,5,0.94,F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,353095dd4786,5,1.0,1,1,1,1,1.0,S1 | S1 | S1 | S1 | S1
j_all,362055c7a5a9,5,0.7266666666666667,0,4,6,3,0.84,F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4
j_all,3680e8deae2f,5,0.44833333333333336,0,4,5,1,0.8,S1 | S1 U1 U3 | S1 U1 U4 | H1 S1 U1 U3 | S1
j_all,37c368833872,5,0.44833333333333336,0,4,5,1,0.8,S1 U1 U3 | S1 U1 U3 U4 | J_ALL S1 U1 | S1 | S1
j_all,37f61727e427,5,0.58,0,3,5,1,0.82,S1 U1 U3 U4 | S1 | S1 U1 U3 U4 | H1 S1 U1 U3 | S1 U1 U3 U4
j_all,3885f7d6d282,5,0.8285714285714285,0,3,7,5,0.88,F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4
j_all,39b63b84df43,5,0.5333333333333333,0,3,4,1,0.84,S1 | S1 | S1 U1 U4 | S1 U1 U3 U4 | S1 U1 U4
j_all,3a2203603d61,5,0.40535714285714286,0,5,8,1,0.64,F2 U1 U3 | F1 F2 F3 H1 U1 U3 U4 | F2 H1 J_ALL U3 | F2 U1 U3 U4 | F1 F2 U4
j_all,3c4f97f6fb20,5,0.4416666666666667,0,4,5,1,0.78,S1 | H1 S1 U1 U3 | S1 U1 U3 U4 | S1 | S1 U1 U4
j_all,3cb443c08221,5,0.5254761904761904,0,5,8,2,0.68,F1 U1 U3 U4 | F1 F2 U1 U4 | F1 F2 F3 H1 J_ALL U1 | F1 F2 F3 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,3ff2979ec750,5,0.5166666666666667,0,3,4,1,0.82,S1 U1 U3 U4 | S1 | S1 U1 U3 U4 | S1 | S1 U1 U4
j_all,408fd2a91abd,5,0.6438095238095238,0,4,7,3,0.78,F1 F2 H1 U1 U3 | F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,410ecd5b1e40,5,0.41500000000000004,0,4,6,1,0.76,S1 | H1 J_ALL S1 U1 | S1 | H1 S1 U1 | S1 U1 U3 U4
j_all,430464d25f28,5,0.7642857142857143,0,3,7,3,0.84,F1 F2 F3 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 F3 U1 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 U1 U3
j_all,43748fb30948,5,0.7338095238095238,0,4,7,3,0.84,F2 H1 U1 U3 | F1 F2 F3 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,43e4036c30f9,5,0.545,0,3,5,1,0.84,S1 | S1 | H1 S1 U1 U3 | S1 U4 | S1
j_all,4463568f621e,5,0.7085714285714285,0,5,7,3,0.82,F1 F2 H1 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U4 | F2 U1 U3 U4
j_all,447d40f8ace5,5,0.7148809523809524,0,5,8,4,0.8,F1 F2 H1 U1 U3 | F1 F2 F3 J_ALL U1 U3 U4 | F1 F2 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,4707c2930bd5,5,0.77,0,3,6,3,0.88,F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F2 H1 U1 U3 | F2 U1 U3 U4 | F2 U1 U3 U4
j_all,472b9b93ad9f,5,0.8125,0,4,8,5,0.86,F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 U1 U3 U4
j_all,49067b2ff40c,5,0.67,0,3,5,2,0.84,H1 S1 U1 U3 | S1 U1 U3 U4 | S1 U1 U4 | S1 U1 U3 U4 | H1 S1 U1 U3
j_all,4bb8afe35408,5,0.9,0,2,6,5,0.94,F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,4f06bfffb535,5,0.5083333333333333,0,4,4,1,0.84,S1 U1 U3 | S1 | S1 U1 U3 U4 | S1 | S1 U1
j_all,4fdfdbf582cb,5,0.7928571428571429,0,3,7,4,0.86,F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4
j_all,4ff4163fd5c7,5,0.6361904761904762,0,5,7,2,0.76,F1 F2 F3 H1 U1 U3 U4 | F2 U1 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,512ffd6391ed,5,0.5066666666666666,0,4,5,1,0.8,H1 S1 U1 U3 | S1 U1 U4 | S1 U1 U3 U4 | S1 U1 U4 | S1
j_all,5341a4972339,5,0.7971428571428572,0,3,7,4,0.88,F2 H1 U1 U3 | F2 H1 U1 U3 U4 | F2 H1 U1 U3 | F2 H1 U1 U3 | F1 F2 H1 J_ALL U1 U3
j_all,5478288b68f4,5,0.7080952380952381,0,4,7,3,0.82,F1 F2 U1 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,55157f0433cc,5,0.6642857142857143,0,3,7,2,0.78,F1 H1 J_ALL U1 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3
j_all,560a71c4eb88,5,0.7666666666666667,0,3,7,4,0.84,F1 F2 F3 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,57d543f72b94,5,0.8,0,2,6,4,0.88,F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F2 U1 U3 U4
j_all,5860caa8b811,5,0.7571428571428571,0,4,7,4,0.84,F1 F2 H1 J_ALL U1 U3 U4 | F1 F2 H1 J_ALL U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3
j_all,5932b68b6a3b,5,0.9333333333333333,0,2,6,5,0.96,F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,5aefd3e8b445,5,0.55,0,3,4,1,0.84,S1 | S1 | S1 | S1 U1 U4 | S1 U1 U3 U4
j_all,5ccdfc01ba3c,5,0.645,0,3,5,2,0.84,S1 U1 U4 | H1 S1 U1 | S1 U1 U4 | S1 U1 U4 | H1 S1 U1 U3
j_all,5cdb0ba3c556,5,0.65,0,5,8,3,0.74,F1 F2 H1 J_ALL U1 | F1 F2 H1 U1 U3 | F1 F2 H1 J_ALL U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 J_ALL U1 U3 U4
j_all,5d40cd729024,5,0.761904761904762,0,4,7,4,0.84,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4
j_all,5e17e32670ea,5,0.6,0,4,7,2,0.74,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U4 | F2 H1 U1 U3 | F1 F2 U1 U4 | F1 F2 F3 H1 U1 U3 U4
j_all,5e3faa420f8a,5,0.525,0,5,4,1,0.84,S1 U1 U3 U4 | S1 U1 | S1 U1 U4 | S1 | S1 U1 U3
j_all,5eb14f8b3cdc,5,0.7714285714285715,0,3,8,4,0.84,F1 F2 U1 U3 U4 | F1 F2 J_ALL S1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,5ebba28b6c1b,5,0.7219047619047619,0,4,7,3,0.82,F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 | F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,60160115004c,5,0.43499999999999994,0,4,5,1,0.76,S1 U1 U3 U4 | S1 | H1 S1 U1 U3 | S1 U4 | H1 S1 U1 U3
j_all,6025e1fa5134,5,0.6446428571428571,0,4,8,3,0.76,F1 F2 H1 U1 U3 | F1 F2 H1 J_ALL U1 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,6103d326f1f4,5,0.51,0,3,5,1,0.8,H1 S1 U1 U3 | S1 | S1 U1 U3 U4 | S1 | S1
j_all,615c9cf6b7e2,5,0.5166666666666667,0,3,4,1,0.82,H1 S1 U1 U3 | S1 | S1 | H1 S1 U1 U3 | H1 S1 U1
j_all,62126c371107,5,0.6457142857142857,0,4,7,3,0.78,F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U4 | F1 F2 H1 U1 U3 | F1 F2 J_ALL U1 U4
j_all,624266e9f779,5,0.7976190476190477,0,4,7,4,0.86,F1 F2 H1 U1 U3 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,628cb522c3cd,5,0.5349999999999999,0,4,6,2,0.78,S1 U1 U4 | H1 S1 U1 U3 | H1 J_ALL S1 U1 | S1 U1 U4 | S1 U1 U3
j_all,62e2c124f989,5,0.6900000000000001,0,3,6,2,0.82,F1 F2 H1 U1 U3 | F2 H1 U1 U3 | F1 H1 J_ALL U1 | F2 H1 U1 U3 | F2 H1 U1 U3
j_all,643832575481,5,0.8428571428571429,0,3,7,5,0.9,F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4
j_all,64cf0bbee592,5,0.26,0,5,7,0,0.62,S1 | S1 U1 U4 | F1 F2 U1 U3 U4 | F1 H1 U1 U3 | F2 U1 U4
j_all,65008302b1e5,5,0.6457142857142857,0,3,7,3,0.76,F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,660cc534fc78,5,0.45499999999999996,0,4,6,0,0.76,S1 | H1 S1 U1 | H1 J_ALL U1 U4 | H1 S1 U1 U3 | H1 S1 U1
j_all,66604d92cdf6,5,0.6327380952380952,0,4,8,3,0.74,F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 H1 J_ALL U1 | F1 F2 U1 U3 U4
j_all,684536b07bc7,5,0.76,0,2,5,3,0.88,H1 S1 U1 U3 | H1 S1 U1 U3 | S1 U1 U3 U4 | H1 S1 U1 U3 | S1 U1 U3 U4
j_all,688178e946ff,5,0.6742857142857143,0,3,7,3,0.78,F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,69262ac8f823,5,0.5066666666666666,0,4,5,1,0.8,H1 S1 U1 U3 | H1 S1 U1 | S1 | H1 S1 U3 U4 | H1 S1 U1
j_all,6980ae227761,5,0.7160714285714286,0,5,8,4,0.78,F1 F2 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 J_ALL U1 U3 U4 | F1 F2 F3 J_ALL U1 U3 U4 | F1 F2 J_ALL U1 U3 U4
j_all,699afdbeba4d,5,0.6457142857142857,0,4,7,3,0.78,F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F2 H1 J_ALL U1 U3 | F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,6a1f6758e7d9,5,0.725,0,4,8,3,0.8,F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 F3 J_ALL U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,6bdd73210307,5,0.6476190476190476,0,4,8,3,0.76,F1 F2 F3 J_ALL U1 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 H1 U1 U3
j_all,6d850c9bb9a8,5,0.680952380952381,0,4,7,3,0.8,F1 F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1
j_all,6df425a01e7e,5,0.8566666666666667,0,3,6,4,0.92,F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4 | F2 H1 U1 U3 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3
j_all,6df59e956a95,5,0.6171428571428572,0,4,7,2,0.76,F1 F2 H1 J_ALL U1 U3 | F1 F2 U1 U4 | F1 F2 U1 U3 U4 | F2 H1 U1 U3 | F1 F2 U1 U3 U4
j_all,6e3fc24135dd,5,0.9,0,2,6,5,0.94,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,6e65a2b06b3e,5,0.7904761904761906,0,3,7,4,0.86,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,6ebaa814e4ad,5,0.4333333333333333,0,5,7,1,0.7,F2 H1 U1 U3 | F2 U1 U3 U4 | F1 F2 | F1 F2 H1 U1 U3 | F2 H1 J_ALL U3
j_all,70d66563e84a,5,0.7228571428571429,0,4,7,3,0.82,F1 F2 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F2 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,72eed7e29e02,5,0.8,0,2,6,3,0.88,F1 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,7415e35108cc,5,0.7523809523809524,0,4,8,4,0.84,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 S1 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,74fb44a7acc9,5,0.515,0,3,5,1,0.82,S1 | S1 | H1 J_ALL S1 U1 | S1 | S1 U1 U4
j_all,754832888538,5,0.6619047619047619,0,3,7,3,0.78,F1 F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F2 U1 U3 U4
j_all,760bf1553c4d,5,0.7338095238095238,0,4,7,3,0.84,F1 F2 H1 U1 U3 | F1 F2 H1 U1 | F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 F3 H1 U1 U3
j_all,774568d1460a,5,0.65,0,3,4,1,0.88,S1 | S1 U1 U4 | S1 U1 U4 | S1 U1 U4 | S1 U1 U3 U4
j_all,77e8cca793fb,5,0.45,0,5,6,1,0.76,S1 | S1 U1 U3 U4 | J_ALL S1 U1 U3 U4 | S1 U1 U4 | H1 S1 U1
j_all,7803d9a85054,5,0.64,0,2,5,2,0.82,H1 S1 U1 U3 | H1 S1 U1 U3 | S1 U1 U4 | S1 U1 U4 | S1 U1 U4
j_all,78230d2a0091,5,0.7219047619047619,0,4,7,3,0.82,F1 F2 H1 U1 U3 | F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 F3 U1 U3 U4
j_all,7a02d7111976,5,0.6952380952380952,0,4,7,3,0.8,F1 F2 S1 U1 U4 | F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 H1 S1 U1 U3 U4
j_all,7a7a77e77a46,5,0.82,0,3,6,4,0.9,F1 F2 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,7b77237aee10,5,0.64,0,3,5,2,0.84,H1 S1 U1 U3 | S1 U1 | H1 S1 U1 U3 | S1 U1 U3 U4 | S1 U1 U3 U4
j_all,7c3d9a994e6f,5,0.4833333333333333,0,3,6,1,0.78,S1 | S1 U1 U3 U4 | S1 | S1 | H1 J_ALL S1 U1
j_all,7cebf4fe20ee,5,0.7553571428571428,0,4,8,4,0.82,F1 F2 F3 U1 U3 U4 | F1 F2 H1 J_ALL U1 U3 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 U4
j_all,7df672f007f4,5,0.6900000000000001,0,3,5,2,0.86,H1 J_ALL S1 U1 U4 | S1 U1 U4 | S1 U1 U4 | S1 U1 U4 | H1 S1 U1
j_all,7e30c8259061,5,0.51,0,3,5,1,0.8,S1 | H1 S1 U1 U3 | S1 U1 U3 U4 | S1 | S1
j_all,7e49e32d201b,5,0.7142857142857142,0,4,7,4,0.82,F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 J_ALL U1 U3 | F1 F2 H1 J_ALL U1 U3 | F1 F2 U1 U3 U4
j_all,7e6b0d276a55,5,0.64,0,2,5,2,0.82,H1 S1 U1 U3 | S1 U1 U4 | S1 U1 U4 | S1 U1 U4 | H1 S1 U1 U3
j_all,7f427673957c,5,0.6380952380952382,0,4,8,3,0.76,F1 F2 F3 J_ALL U1 U3 | F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4
j_all,7f45c1d942fc,5,0.7085714285714285,0,5,7,3,0.82,F1 F2 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F2 H1 U1 U3 U4 | F1 F2 H1 U1 | F1 F2 H1 U1 U3
j_all,805f4872bae8,5,0.650952380952381,0,5,7,2,0.78,F1 F2 U1 U3 U4 | F1 F2 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F2 U1 U3 U4
j_all,8078cef39704,5,0.7125,0,4,9,4,0.8,F1 H1 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 F3 H1 J_ALL U1 U3 | F1 F2 H1 S1 U1 U3 | F1 F2 H1 U1 U3
j_all,80db6dd984d5,5,0.6791666666666667,0,4,8,4,0.76,F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 J_ALL U1 U3 U4 | F1 F2 F3 H1 J_ALL U1 U3
j_all,8132df5e7a12,5,0.6577380952380952,0,5,8,3,0.74,F1 F2 F3 H1 J_ALL U1 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 H1 J_ALL U1 U3 U4
j_all,81607c6d9629,5,0.64,0,5,6,2,0.8,F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 U1 U3 | F1 F2 H1 U1
j_all,81a87f78403c,5,0.4542857142857143,0,5,7,1,0.7,F1 U1 U3 U4 | F2 U1 U3 U4 | H1 U1 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U4
j_all,83b57a05ab3c,5,0.6392857142857143,0,3,8,2,0.76,F1 F2 U1 U3 U4 | F1 F2 F3 | F1 F2 H1 S1 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,849b8319a75f,5,0.6,0,2,3,1,0.88,S1 | S1 | S1 | S1 U1 U4 | S1 U1 U4
j_all,86090feb7a89,5,0.675,0,3,5,2,0.84,H1 S1 U1 U3 | H1 S1 U1 U3 | S1 U1 U3 U4 | S1 U1 U4 | H1 S1 U1 U3
j_all,87ecf58e6b0c,5,0.7535714285714286,0,4,8,4,0.82,F1 F2 F3 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 H1 J_ALL U1 | F1 F2 F3 H1 U1 U3 | F1 F2 H1 J_ALL U1 U3
j_all,8a4969fb9f3f,5,0.6761904761904762,0,4,7,3,0.8,F1 F2 F3 H1 U1 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U4 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3
j_all,8b87a89244e2,5,0.44833333333333336,0,4,5,1,0.8,S1 U1 U4 | S1 | H1 S1 U1 | H1 S1 U1 U3 | S1
j_all,8ba39229aeac,5,0.5107142857142857,0,4,8,1,0.66,F1 F2 F3 H1 U1 U3 | F2 H1 S1 U1 U3 | F1 S1 U1 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4
j_all,8ca47f754a8b,5,0.7714285714285715,0,3,7,4,0.84,F1 F2 F3 H1 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4
j_all,8cfe1edbd00f,5,0.64,0,4,6,2,0.84,H1 S1 U1 U3 | S1 U1 U3 | S1 U1 U4 | J_ALL S1 U1 U3 | S1 U1 U3
j_all,8e335947c0e1,5,0.7785714285714286,0,4,7,4,0.86,F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3 U4
j_all,8e3c2e92cbc0,5,0.79,0,4,6,4,0.88,F1 F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 U1 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U4
j_all,8e440b80a157,5,0.6857142857142857,0,3,7,3,0.78,F2 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4 | F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3
j_all,9002b1ff928f,5,1.0,1,1,1,1,1.0,S1 | S1 | S1 | S1 | S1
j_all,90b23b744311,5,0.645,0,3,5,2,0.84,S1 U1 U4 | H1 S1 U1 U3 | S1 U1 U4 | H1 S1 U1 | S1 U1 U4
j_all,9167dfcb1faa,5,0.6428571428571429,0,4,8,3,0.76,F1 F2 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 S1 U1 | F1 F2 H1 U1 U3
j_all,91987904b44b,5,0.55,0,3,4,1,0.84,S1 | S1 U1 U3 | H1 S1 U1 U3 | S1 | S1
j_all,93630e0a3d67,5,0.77,0,3,6,3,0.88,F2 U1 U3 U4 | F1 F2 U1 U3 U4 | F2 U1 U3 U4 | F2 H1 U1 U3 | F2 U1 U3 U4
j_all,942b571c83ec,5,0.6660714285714285,0,4,9,4,0.74,F1 F2 F3 H1 J_ALL U1 U3 | F1 F2 H1 J_ALL U1 | F1 F2 H1 S1 U1 U3 | F1 F2 F3 H1 U1 U3 U4 | F1 F2 F3 H1 U1 U3 U4
j_all,94bc5a480449,5,0.7,0,2,2,1,0.94,S1 U1 | S1 U1 | S1 | S1 | S1
j_all,94bf93368c00,5,0.8476190476190476,0,3,7,5,0.9,F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3
j_all,953cf8b9cd02,5,0.55,0,2,4,1,0.82,S1 | S1 U1 U3 U4 | S1 | S1 U1 U3 U4 | S1
j_all,9623f8400850,5,0.761904761904762,0,4,7,4,0.84,F1 F2 F3 H1 U1 U3 | F1 F2 F3 U1 U3 U4 | F1 F2 H1 U1 U3 | F1 F2 H1 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,96e911c67649,5,0.6585714285714286,0,5,7,3,0.78,F1 F2 U1 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3 | F1 F2 U1 U3 U4 | F1 F2 H1 U1 U3
j_all,97abaa333a90,5,0.8214285714285715,0,3,7,4,0.88,F1 F2 F3 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 U1 U3 U4 | F1 F2 F3 U1 U3 U4 | F1 F2 F3 H1 U1 U3
