spec,case_id,passes,entropy_bits,normalized_entropy,unique_sets,modal_count,modal_rate,state_counts
j_only,7cebf4fe20ee,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3 U4:2 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 J12 J345 U1 U3:1 | F1 F2 F3 H1 U1 U3 U4:1
j_only,7df672f007f4,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U1 U4:3 | H1 J12 S1 U1 U4:1 | H1 S1 U1:1
j_only,7e30c8259061,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U1 U3:1 | S1 U1 U3 U4:1
j_only,7e49e32d201b,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 H1 U1 U3:1 | F1 F2 J12 U1 U3:1 | F1 F2 H1 J12 U1 U3:1
j_only,7e6b0d276a55,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U1 U4:3 | H1 S1 U1 U3:2
j_only,7f427673957c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 J12 U1 U3:1 | F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
j_only,7f45c1d942fc,5,2.321928094887362,1.0,5,1,0.2,F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F2 H1 U1 U3 U4:1 | F1 F2 H1 U1:1 | F1 F2 H1 U1 U3:1
j_only,805f4872bae8,5,2.321928094887362,1.0,5,1,0.2,F1 F2 U1 U3 U4:1 | F1 F2 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F2 U1 U3 U4:1
j_only,8078cef39704,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 H1 U1 U3 U4:1 | F1 F2 F3 H1 J12 J345 U1 U3:1 | F1 F2 H1 S1 U1 U3:1
j_only,80db6dd984d5,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 H1 U1 U3:1 | F1 F2 J12 J345 U1 U3 U4:1 | F1 F2 F3 H1 J12 J345 U1 U3:1
j_only,8132df5e7a12,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 H1 J12 J345 U1:1 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 J12 J345 U1 U3 U4:1
j_only,81607c6d9629,5,2.321928094887362,1.0,5,1,0.2,F1 F2 H1 U1 U3:1 | F1 F2 U1 U3 U4:1 | F2 U1 U3 U4:1 | F1 F2 U1 U3:1 | F1 F2 H1 U1:1
j_only,81a87f78403c,5,2.321928094887362,1.0,5,1,0.2,F1 U1 U3 U4:1 | F2 U1 U3 U4:1 | H1 U1:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 U1 U4:1
j_only,83b57a05ab3c,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 F3:1 | F1 F2 H1 S1 U1 U3 U4:1
j_only,849b8319a75f,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U1 U4:2
j_only,86090feb7a89,5,1.3709505944546687,0.5904362833084089,3,3,0.6,H1 S1 U1 U3:3 | S1 U1 U3 U4:1 | S1 U1 U4:1
j_only,87ecf58e6b0c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 F3 H1 J12 U1:1 | F1 F2 H1 J12 U1 U3:1
j_only,8a4969fb9f3f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 F3 H1 U1:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 U1 U4:1
j_only,8b87a89244e2,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1:2 | S1 U1 U4:1 | H1 S1 U1:1 | H1 S1 U1 U3:1
j_only,8ba39229aeac,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 H1 U1 U3:1 | F2 H1 S1 U1 U3:1 | F1 S1 U1 U4:1
j_only,8ca47f754a8b,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 H1 U1 U3 U4:2 | F1 F2 U1 U3 U4:2 | F1 F2 F3 H1 U1 U3:1
j_only,8cfe1edbd00f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U3:2 | H1 S1 U1 U3:1 | S1 U1 U4:1 | J12 S1 U1 U3:1
j_only,8e335947c0e1,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 U1 U3 U4:1 | F2 H1 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1
j_only,8e3c2e92cbc0,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 U1 U4:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 F3 U1 U4:1
j_only,8e440b80a157,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F2 U1 U3 U4:3 | F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1
j_only,9002b1ff928f,5,0.0,0.0,1,5,1.0,S1:5
j_only,90b23b744311,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1 U1 U4:3 | H1 S1 U1 U3:1 | H1 S1 U1:1
j_only,9167dfcb1faa,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 S1 U1:1
j_only,91987904b44b,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U1 U3:1 | H1 S1 U1 U3:1
j_only,93630e0a3d67,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F2 U1 U3 U4:3 | F1 F2 U1 U3 U4:1 | F2 H1 U1 U3:1
j_only,942b571c83ec,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3 U4:2 | F1 F2 F3 H1 J12 J345 U1 U3:1 | F1 F2 H1 J12 J345 U1:1 | F1 F2 H1 S1 U1 U3:1
j_only,94bc5a480449,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U1:2
j_only,94bf93368c00,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 U1 U3 U4:3 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3:1
j_only,953cf8b9cd02,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U1 U3 U4:2
j_only,9623f8400850,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1
j_only,96e911c67649,5,2.321928094887362,1.0,5,1,0.2,F1 F2 U1 U4:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,97abaa333a90,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 U1 U3 U4:3 | F1 F2 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1
j_only,9906ba89a54d,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1 U1 U3 U4:3 | S1 U1 U4:2
j_only,99d069fa1546,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U3 U4:2 | H1 S1 U1 U3:1 | H1 S1 U1 U3 U4:1 | S1:1
j_only,9a9eff6df503,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 U1 U4:1
j_only,9b00fd3c63f5,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U1 U3 U4:2 | S1 U1 U4:1
j_only,9b8faec4d9b1,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F2 U1 U3 U4:1 | F2 H1 U1 U3:1 | F1 F2 H1 U1 U3:1
j_only,9bbcadeaa0fa,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 U1 U3 U4:1
j_only,9bef5c2501ee,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 U1 U3 U4:2 | F1 F2 F3 U1 U3 U4:1
j_only,9d41a00a9c93,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U4:2 | H1 J12 S1 U1 U3:1 | H1 S1 U1:1 | S1 U1 U3 U4:1
j_only,9dfe141cf391,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
j_only,9fd1f741bc64,5,2.321928094887362,1.0,5,1,0.2,F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 F3 J12 U1:1 | F2 U1 U3 U4:1 | F1 F2 U1 U3 U4:1
j_only,a03d48541430,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 U1 U3 U4:3 | F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3 U4:1
j_only,a0b20e4df225,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | H1 S1 U1 U3:1 | S1 U1 U3 U4:1
j_only,a0def0e8f780,5,1.9219280948873623,0.8277293767706428,4,2,0.4,H1 S1 U1 U3:2 | S1 U1 U3 U4:1 | S1:1 | S1 U2 U4:1
j_only,a21113615ced,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F1 F2 F3 H1 U1 U3:3 | F1 F2 F3 U1 U3 U4:2
j_only,a2ee1ad7e572,5,2.321928094887362,1.0,5,1,0.2,F1 H1 J12 J345 U1:1 | F1 F2 F3 H1 U1:1 | F1 F2 U1 U4:1 | F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
j_only,a32fbd13c2e3,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F2 U1 U3 U4:3 | F1 F2 H1 U1 U3:1 | F2 U1 U3:1
j_only,a41084c34754,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 H1 J12 J345 U1 U3:2 | F2 U1 U3 U4:1
j_only,a4265bd21da8,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U1 U4:2
j_only,a44c5fe6a989,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1:2 | H1 S1 U1 U3:1 | S1 U1 U3 U4:1 | S1 U1 U4:1
j_only,a45c83f69ba7,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1:2 | S1 U1 U3 U4:1 | H1 S1 U1 U3:1 | S1 U1 U4:1
j_only,a5e0df042d50,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F2 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,a69a5c9bdd1d,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 U1 U3 U4:2 | F1 F2 U1 U3 U4:1 | F1 F2 J12 J345 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,a82568887b73,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 U1 U3 U4:1
j_only,ad4a3ebaa5bc,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F2 H1 U1 U3:2 | F2 U1 U3 U4:1 | F2 H1 J12 J345 U1 U3:1 | F2 H1 U1:1
j_only,ae184ed23fd2,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 J12 J345 U1 U3 U4:2 | F1 F2 F3 H1 J12 J345 U1:1 | F2 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1
j_only,aebd35259e42,5,2.321928094887362,1.0,5,1,0.2,F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3:1 | F2 U1 U3 U4:1 | F1 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,afe283c2f92e,5,2.321928094887362,1.0,5,1,0.2,F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1
j_only,b0c69164f2c2,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U1 U4:1 | S1 U1:1
j_only,b2790c4ddf09,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 U1 U3 U4:2 | F1 F2 U1 U3 U4:2 | F2 H1 U1 U3:1
j_only,b38b2a0c0e03,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 U1 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3 U4:1
j_only,b498f4cd8561,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 U1 U4:1 | F1 F2 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1
j_only,b4b46e41a207,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 H1 U1 U3:2 | F1 F2 U1 U3 U4:1
j_only,b71b3713bf7e,5,1.5219280948873621,0.6554587535412855,3,2,0.4,H1 S1 U1 U3:2 | S1:2 | S1 U1 U3:1
j_only,b73f5ed4014d,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 H1 U1 U3:3 | F1 F2 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1
j_only,b747c4e5f4ac,5,2.321928094887362,1.0,5,1,0.2,F2 S1 U1 U3 U4:1 | S1 U1 U4:1 | F1 F2 U1 U3 U4:1 | F2 U1 U3 U4:1 | F2 F3 U1 U3 U4:1
j_only,b7ab98dbfd54,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 H1 U1 U3:1 | F2 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1
j_only,b8c47f333bb5,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U1 U4:2 | H1 S1 U1 U3:2 | S1:1
j_only,ba1df2e0ede2,5,2.321928094887362,1.0,5,1,0.2,F2 J12 U1 U3 U4:1 | F2 H1 J12 J345 U1:1 | F1 F2 J12 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 J12 U1 U3 U4:1
j_only,ba73af4e78a2,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 U1 U3 U4:2 | F2 U1 U3 U4:2 | F1 F2 U1 U4:1
j_only,baca3b71517c,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 H1 U1 U3 U4:2 | F1 F2 F3 H1 J12 J345 U1 U3:1
j_only,bb4148602b38,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,bbea276f3086,5,2.321928094887362,1.0,5,1,0.2,F1 F2 U1 U3 U4:1 | F2 H1 U1 U3 U4:1 | F2 H1 U1 U3:1 | F1 F2 H1 J12 J345 U1 U3:1 | F2 H1 J12 J345 U1 U3 U4:1
j_only,bbf0a1f63b46,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 H1 J12 J345 U1 U3 U4:1 | F2 H1 S1 U1 U3:1 | F2 U1 U3 U4:1
j_only,be79c347aa60,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 F3 H1 U1 U3 U4:1 | F2 F3 H1 U1 U3:1 | F2 U1 U3 U4:1
j_only,bee5861ae116,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F2 H1 U1 U3:2 | F2 U1 U3 U4:2 | F2 U1 U3:1
j_only,bf53db1c5f96,5,2.321928094887362,1.0,5,1,0.2,F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 H1 U1 U3:1 | F2 H1 U1 U3 U4:1
j_only,bfc9fd64bb7b,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 U1 U3 U4:2 | F1 F2 U1 U4:1
j_only,c080e2571f6a,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 J12 J345 U1 U3:1
j_only,c1ee1d19767b,5,2.321928094887362,1.0,5,1,0.2,F1 F2 H1 U1:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 J12 U1:1 | F2 H1 J12 J345 U1 U3:1 | F2 H1 J12 U1:1
j_only,c37b7a2d4ebd,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U4:2 | H1 J12 S1 U1 U3:1 | H1 S1 U1 U3:1 | S1 U1 U3 U4:1
j_only,c3a619319924,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1 U1 U3 U4:2 | H1 S1 U1 U3:2 | S1 U1 U4:1
j_only,c6fa35b52649,5,2.321928094887362,1.0,5,1,0.2,S1 U1 U3 U4:1 | S1 U2:1 | H1 S1 U1:1 | S1:1 | S1 U1 U3:1
j_only,c7436f1e497c,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3:1
j_only,c7550543387f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F2 H1 U1 U3:2 | F1 F2 H1 U1 U3 U4:1 | F1 F2 U1 U3 U4:1 | F2 U1 U3 U4:1
j_only,c8b99a321068,5,0.7219280948873623,0.31091750708257115,2,4,0.8,S1:4 | S1 U1 U3 U4:1
j_only,c95cf215efb4,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 H1 U1 U3 U4:1 | F2 H1 U1 U3:1
j_only,c9b8620edc48,5,0.9709505944546686,0.4181656600790516,2,3,0.6,S1:3 | S1 U1 U4:2
j_only,c9d423f4830b,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 U1 U3 U4:2 | F2 J12 J345 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F2 H1 U1 U3:1
j_only,c9f7d2e17c2a,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U1 U4:2 | H1 S1 U1 U3 U4:1
j_only,cb577e429912,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1
j_only,cb74cfb960dd,5,1.5219280948873621,0.6554587535412855,3,2,0.4,H1 S1 U1 U3:2 | S1:2 | S1 U1 U4:1
j_only,cb8d47011c7b,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F1 F2 F3 U1 U3 U4:1 | F1 F2 H1 J12 U1:1 | F2 U1 U3 U4:1
j_only,cd161c6d2917,5,0.7219280948873623,0.31091750708257115,2,4,0.8,F1 F2 U1 U3 U4:4 | F1 F2 U1 U4:1
j_only,cd554c210646,5,2.321928094887362,1.0,5,1,0.2,S1 U1 U4:1 | F2 H1 U1 U3:1 | S1 U1 U3 U4:1 | H1 S1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
j_only,cd9b0d4387fc,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1 | F1 F2 F3 H1 J12 J345 U1:1
j_only,ce0620750a2c,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F2 H1 U1 U3:2 | F2 J12 J345 U1 U3:1 | F1 F2 U1 U3 U4:1 | F2 U1 U3 U4:1
j_only,cf3cfeed36df,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 U1 U4:1 | F1 F2 F3 H1 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 H1 U1:1
j_only,cfa9b6bdca54,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F2 H1 J12 J345 U1 U3:2 | F2 H1 U1 U3 U4:1 | F2 H1 J12 J345 U1 U3 U4:1 | F2 H1 U1 U3:1
j_only,cfec2db4e8d7,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 F3 U1 U3 U4:2 | F1 F2 H1 U1 U3 U4:1
j_only,d2148c314266,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 H1 U1 U3:3 | F1 F2 F3 H1 J12 J345 U1 U3:1 | F1 F2 H1 U1 U3:1
j_only,d4cdd75dc42a,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 F3 U1 U3 U4:3 | F1 F2 H1 J12 J345 U1:1 | F1 F2 F3 S1 U1 U3 U4:1
j_only,d6342c6ebaac,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 H1 U1 U3 U4:1 | F2 H1 J12 U1 U3 U4:1
j_only,d64e8b13bb9b,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 J12 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3:1 | S1:1 | F2 H1 U1 U3 U4:1
j_only,d6ba0fff7766,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 H1 U1 U3:1 | F1 F2 H1 J12 J345 U1:1 | F1 F2 H1 J12 U1 U3:1 | F1 F2 J12 U1 U3 U4:1 | F1 F2 H1 U1:1
j_only,d75b4cbb6504,5,1.3709505944546687,0.5904362833084089,3,3,0.6,H1 S1 U1:3 | S1 U1 U4:1 | S1 U1 U3 U4:1
j_only,d7edd402f862,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 U1 U3 U4:2 | F1 F2 U1 U3 U4:1 | F2 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1
j_only,d8dfa8ae12d2,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U4:2 | S1:1 | H1 J12 S1 U1 U3:1 | S1 U1 U3 U4:1
j_only,d912436f2119,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U1 U4:2 | S1 U1 U3 U4:1
j_only,dab8bf6d9681,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 H1 U1 U3 U4:1 | F2 U1 U3 U4:1 | F2 H1 U1 U3:1
j_only,db6b212b08de,5,2.321928094887362,1.0,5,1,0.2,F2 J12 J345 U1:1 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F2 H1 U1 U3:1 | F1 F2 J12 U1 U3 U4:1
j_only,dbc0cd127ca0,5,1.3709505944546687,0.5904362833084089,3,3,0.6,S1:3 | S1 U1 U4:1 | H1 J12 S1 U1 U3:1
j_only,dceec3c64e83,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 U1 U3 U4:2 | F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 H1 U1 U3 U4:1
j_only,dd9481d7200f,5,1.3709505944546687,0.5904362833084089,3,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 F3 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
j_only,e09ebc09591c,5,1.5219280948873621,0.6554587535412855,3,2,0.4,F1 F2 F3 U1 U3 U4:2 | F1 F2 F3 H1 U1 U3:2 | F1 F2 U1 U3 U4:1
j_only,e0c26c29dd33,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | S1 U1 U4:2 | S1 U1 U3 U4:1
j_only,e214388abd4f,5,1.3709505944546687,0.5904362833084089,3,3,0.6,H1 S1 U1 U3:3 | H1 S1 U1:1 | S1:1
j_only,e2827a5d260a,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 H1 U1 U3:2 | F2 H1 U1 U3:1 | F2 H1 J12 J345 U1 U3:1 | F1 F2 H1 U1 U3 U4:1
j_only,e2aa21641a6f,5,1.5219280948873621,0.6554587535412855,3,2,0.4,S1:2 | H1 S1 U1 U3:2 | S1 U1:1
j_only,e4745f13bbb4,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 U1 U3 U4:2 | F1 F2 H1 U1 U3 U4:1 | F1 F2 F3 H1 J12 J345 U1 U3:1 | F2 H1 U1 U3:1
j_only,e57564408718,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1:2 | H1 S1 U1 U3 U4:1 | H1 S1 U1 U3:1 | S1 U1 U4:1
j_only,e588129c3f2f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 U1 U3 U4:2 | F2 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 H1 U1 U3 U4:1
j_only,e5cd0826ccfa,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1 U1 U4:2 | S1:1 | H1 U1 U3:1 | H1 S1 U1 U3:1
j_only,e68e6ab7e5af,5,2.321928094887362,1.0,5,1,0.2,H1 S1 U1:1 | S1 U1 U3 U4:1 | S1:1 | H1 S1 U1 U3:1 | S1 U1 U4:1
j_only,ea1f6637fdad,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 F3 U1 U3 U4:1 | F1 F2 U1 U3 U4:1 | F1 F2 F3 U1 U4:1
j_only,eb081c1ea631,5,0.9709505944546686,0.4181656600790516,2,3,0.6,F1 F2 U1 U3 U4:3 | F1 F2 F3 U1 U3 U4:2
j_only,ec36fab3fcd8,5,1.9219280948873623,0.8277293767706428,4,2,0.4,H1 S1 U1 U3:2 | S1:1 | S1 U1 U3 U4:1 | S1 U1 U3:1
j_only,ed25d91cd910,5,2.321928094887362,1.0,5,1,0.2,F1 F2 F3 H1 U1 U3:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 H1 J12 J345 U1 U3 U4:1 | F2 H1 U1 U3 U4:1 | F1 J12 U1 U4:1
j_only,ee5e2d9e72a7,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3 U4:1 | F1 F2 H1 U1 U3:1
j_only,ef9277c4054f,5,1.9219280948873623,0.8277293767706428,4,2,0.4,S1:2 | S1 U1 U4:1 | H1 S1 U1 U3:1 | S1 U1 U3 U4:1
j_only,f19c50362dd0,5,1.9219280948873623,0.8277293767706428,4,2,0.4,F1 F2 F3 H1 U1 U3:2 | F1 F2 U1 U3 U4:1 | F1 F2 H1 U1 U3:1 | F1 F2 F3 U1 U3 U4:1
